userId,movieId,rating,movie_title
314,350,3.0,"Client, The (1994)"
314,356,4.0,Forrest Gump (1994)
314,357,4.0,Four Weddings and a Funeral (1994)
314,364,4.0,"Lion King, The (1994)"
314,367,3.0,"Mask, The (1994)"
314,368,2.0,Maverick (1994)
314,376,4.0,"River Wild, The (1994)"
314,377,3.0,Speed (1994)
314,380,2.0,True Lies (1994)
314,410,3.0,Addams Family Values (1993)
314,434,1.0,Cliffhanger (1993)
314,440,3.0,Dave (1993)
314,442,2.0,Demolition Man (1993)
314,457,3.0,"Fugitive, The (1993)"
314,474,3.0,In the Line of Fire (1993)
314,480,3.0,Jurassic Park (1993)
314,485,3.0,Last Action Hero (1993)
314,497,5.0,Much Ado About Nothing (1993)
314,500,3.0,Mrs. Doubtfire (1993)
314,520,3.0,Robin Hood: Men in Tights (1993)
314,524,4.0,Rudy (1993)
314,527,5.0,Schindler's List (1993)
314,536,4.0,"Simple Twist of Fate, A (1994)"
314,539,4.0,Sleepless in Seattle (1993)
314,551,3.0,"Nightmare Before Christmas, The (1993)"
314,552,2.0,"Three Musketeers, The (1993)"
314,553,3.0,Tombstone (1993)
314,587,4.0,Ghost (1990)
314,588,3.0,Aladdin (1992)
314,589,5.0,Terminator 2: Judgment Day (1991)
314,590,2.0,Dances with Wolves (1990)
314,592,3.0,Batman (1989)
314,593,3.0,"Silence of the Lambs, The (1991)"
314,594,3.0,Snow White and the Seven Dwarfs (1937)
314,595,3.0,Beauty and the Beast (1991)
314,597,3.0,Pretty Woman (1990)
314,610,3.0,Heavy Metal (1981)
314,618,3.0,Two Much (1995)
314,640,3.0,Diabolique (1996)
314,647,5.0,Courage Under Fire (1996)
314,648,3.0,Mission: Impossible (1996)
314,653,3.0,Dragonheart (1996)
314,673,3.0,Space Jam (1996)
314,703,2.0,Boys (1996)
314,707,3.0,Mulholland Falls (1996)
314,708,4.0,"Truth About Cats & Dogs, The (1996)"
314,728,4.0,Cold Comfort Farm (1995)
314,733,4.0,"Rock, The (1996)"
314,748,3.0,"Arrival, The (1996)"
314,761,3.0,"Phantom, The (1996)"
314,780,3.0,Independence Day (a.k.a. ID4) (1996)
314,786,3.0,Eraser (1996)
314,808,3.0,Alaska (1996)
314,813,3.0,Larger Than Life (1996)
314,830,3.0,"First Wives Club, The (1996)"
314,852,3.0,Tin Cup (1996)
314,924,5.0,2001: A Space Odyssey (1968)
315,154,4.0,Beauty of the Day (Belle de jour) (1967)
315,599,4.0,"Wild Bunch, The (1969)"
315,902,4.0,Breakfast at Tiffany's (1961)
315,909,5.0,"Apartment, The (1960)"
315,914,3.0,My Fair Lady (1964)
315,924,3.0,2001: A Space Odyssey (1968)
316,45,4.5,To Die For (1995)
316,48,1.5,Pocahontas (1995)
316,158,2.5,Casper (1995)
316,168,1.5,First Knight (1995)
316,253,3.5,Interview with the Vampire: The Vampire Chronicles (1994)
316,342,4.0,Muriel's Wedding (1994)
316,344,4.5,Ace Ventura: Pet Detective (1994)
316,353,3.0,"Crow, The (1994)"
316,367,2.5,"Mask, The (1994)"
316,520,3.5,Robin Hood: Men in Tights (1993)
316,543,1.5,So I Married an Axe Murderer (1993)
316,661,2.5,James and the Giant Peach (1996)
317,6,5.0,Heat (1995)
317,16,5.0,Casino (1995)
317,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
317,47,5.0,Seven (a.k.a. Se7en) (1995)
317,50,5.0,"Usual Suspects, The (1995)"
317,97,3.0,"Hate (Haine, La) (1995)"
317,110,5.0,Braveheart (1995)
317,111,5.0,Taxi Driver (1976)
317,150,3.0,Apollo 13 (1995)
317,223,4.0,Clerks (1994)
317,260,4.0,Star Wars: Episode IV - A New Hope (1977)
317,288,2.0,Natural Born Killers (1994)
317,292,4.0,Outbreak (1995)
317,293,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
317,296,5.0,Pulp Fiction (1994)
317,318,4.0,"Shawshank Redemption, The (1994)"
317,356,5.0,Forrest Gump (1994)
317,431,4.0,Carlito's Way (1993)
317,457,3.0,"Fugitive, The (1993)"
317,589,4.0,Terminator 2: Judgment Day (1991)
317,593,5.0,"Silence of the Lambs, The (1991)"
317,608,5.0,Fargo (1996)
317,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
317,778,5.0,Trainspotting (1996)
317,858,5.0,"Godfather, The (1972)"
317,904,4.0,Rear Window (1954)
318,2,3.5,Jumanji (1995)
318,6,4.0,Heat (1995)
318,18,3.0,Four Rooms (1995)
318,19,3.5,Ace Ventura: When Nature Calls (1995)
318,29,3.5,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
318,32,4.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
318,47,4.0,Seven (a.k.a. Se7en) (1995)
318,48,3.5,Pocahontas (1995)
318,72,4.5,Kicking and Screaming (1995)
318,97,4.5,"Hate (Haine, La) (1995)"
318,123,4.5,Chungking Express (Chung Hing sam lam) (1994)
318,145,3.5,Bad Boys (1995)
318,153,3.0,Batman Forever (1995)
318,154,3.0,Beauty of the Day (Belle de jour) (1967)
318,159,4.0,Clockers (1995)
318,162,3.5,Crumb (1994)
318,165,3.5,Die Hard: With a Vengeance (1995)
318,176,3.5,Living in Oblivion (1995)
318,204,3.5,Under Siege 2: Dark Territory (1995)
318,208,3.5,Waterworld (1995)
318,223,4.5,Clerks (1994)
318,235,3.5,Ed Wood (1994)
318,260,3.0,Star Wars: Episode IV - A New Hope (1977)
318,288,5.0,Natural Born Killers (1994)
318,293,3.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
318,296,4.5,Pulp Fiction (1994)
318,300,4.5,Quiz Show (1994)
318,318,4.0,"Shawshank Redemption, The (1994)"
318,337,4.0,What's Eating Gilbert Grape (1993)
318,344,3.5,Ace Ventura: Pet Detective (1994)
318,356,4.5,Forrest Gump (1994)
318,357,4.0,Four Weddings and a Funeral (1994)
318,362,4.0,"Jungle Book, The (1994)"
318,364,4.5,"Lion King, The (1994)"
318,377,3.5,Speed (1994)
318,441,4.5,Dazed and Confused (1993)
318,442,4.0,Demolition Man (1993)
318,480,4.0,Jurassic Park (1993)
318,500,3.5,Mrs. Doubtfire (1993)
318,527,4.0,Schindler's List (1993)
318,535,4.0,Short Cuts (1993)
318,541,3.5,Blade Runner (1982)
318,590,3.5,Dances with Wolves (1990)
318,593,4.0,"Silence of the Lambs, The (1991)"
318,594,3.5,Snow White and the Seven Dwarfs (1937)
318,595,3.5,Beauty and the Beast (1991)
318,596,3.5,Pinocchio (1940)
318,608,4.0,Fargo (1996)
318,616,3.5,"Aristocats, The (1970)"
318,648,3.0,Mission: Impossible (1996)
318,671,4.5,Mystery Science Theater 3000: The Movie (1996)
318,673,3.5,Space Jam (1996)
318,674,4.0,Barbarella (1968)
318,714,4.5,Dead Man (1995)
318,741,3.5,Ghost in the Shell (Kôkaku kidôtai) (1995)
318,750,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
318,773,3.5,Touki Bouki (1973)
318,778,4.0,Trainspotting (1996)
318,780,4.0,Independence Day (a.k.a. ID4) (1996)
318,783,3.5,"Hunchback of Notre Dame, The (1996)"
318,823,3.5,"Collector, The (La collectionneuse) (1967)"
318,904,4.0,Rear Window (1954)
318,910,3.5,Some Like It Hot (1959)
318,913,3.5,"Maltese Falcon, The (1941)"
318,922,4.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
318,924,3.5,2001: A Space Odyssey (1968)
319,110,4.5,Braveheart (1995)
319,293,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
319,318,4.5,"Shawshank Redemption, The (1994)"
319,356,4.0,Forrest Gump (1994)
319,364,5.0,"Lion King, The (1994)"
319,527,5.0,Schindler's List (1993)
319,588,5.0,Aladdin (1992)
319,595,4.0,Beauty and the Beast (1991)
319,858,5.0,"Godfather, The (1972)"
319,912,4.5,Casablanca (1942)
321,2,5.0,Jumanji (1995)
321,3,3.0,Grumpier Old Men (1995)
321,5,3.0,Father of the Bride Part II (1995)
321,19,3.0,Ace Ventura: When Nature Calls (1995)
321,21,3.0,Get Shorty (1995)
321,24,4.0,Powder (1995)
321,141,4.0,"Birdcage, The (1996)"
321,150,4.0,Apollo 13 (1995)
321,153,5.0,Batman Forever (1995)
321,158,3.0,Casper (1995)
321,160,4.0,Congo (1995)
321,161,3.0,Crimson Tide (1995)
321,165,3.0,Die Hard: With a Vengeance (1995)
321,186,4.0,Nine Months (1995)
321,208,3.0,Waterworld (1995)
321,225,4.0,Disclosure (1994)
321,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994)
321,237,3.0,Forget Paris (1995)
321,252,4.0,I.Q. (1994)
321,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994)
321,256,4.0,Junior (1994)
321,276,3.0,Milk Money (1994)
321,288,3.0,Natural Born Killers (1994)
321,292,4.0,Outbreak (1995)
321,316,4.0,Stargate (1994)
321,317,5.0,"Santa Clause, The (1994)"
321,339,3.0,While You Were Sleeping (1995)
321,344,3.0,Ace Ventura: Pet Detective (1994)
321,349,3.0,Clear and Present Danger (1994)
321,350,4.0,"Client, The (1994)"
321,355,3.0,"Flintstones, The (1994)"
321,356,5.0,Forrest Gump (1994)
321,364,4.0,"Lion King, The (1994)"
321,367,4.0,"Mask, The (1994)"
321,371,3.0,"Paper, The (1994)"
321,377,3.0,Speed (1994)
321,380,5.0,True Lies (1994)
321,410,3.0,Addams Family Values (1993)
321,440,3.0,Dave (1993)
321,454,4.0,"Firm, The (1993)"
321,457,3.0,"Fugitive, The (1993)"
321,480,4.0,Jurassic Park (1993)
321,500,4.0,Mrs. Doubtfire (1993)
321,539,3.0,Sleepless in Seattle (1993)
321,586,3.0,Home Alone (1990)
321,587,3.0,Ghost (1990)
321,588,3.0,Aladdin (1992)
321,589,3.0,Terminator 2: Judgment Day (1991)
321,592,4.0,Batman (1989)
321,593,4.0,"Silence of the Lambs, The (1991)"
321,595,3.0,Beauty and the Beast (1991)
321,597,3.0,Pretty Woman (1990)
321,648,3.0,Mission: Impossible (1996)
321,736,4.0,Twister (1996)
321,780,4.0,Independence Day (a.k.a. ID4) (1996)
321,802,5.0,Phenomenon (1996)
322,1,3.5,Toy Story (1995)
322,2,3.0,Jumanji (1995)
322,10,4.0,GoldenEye (1995)
322,11,4.0,"American President, The (1995)"
322,47,4.0,Seven (a.k.a. Se7en) (1995)
322,50,4.0,"Usual Suspects, The (1995)"
322,110,3.5,Braveheart (1995)
322,150,4.0,Apollo 13 (1995)
322,272,3.5,"Madness of King George, The (1994)"
322,296,5.0,Pulp Fiction (1994)
322,318,4.0,"Shawshank Redemption, The (1994)"
322,350,3.5,"Client, The (1994)"
322,356,3.5,Forrest Gump (1994)
322,480,3.5,Jurassic Park (1993)
322,500,3.0,Mrs. Doubtfire (1993)
322,586,3.5,Home Alone (1990)
322,597,3.0,Pretty Woman (1990)
322,608,4.5,Fargo (1996)
322,750,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
322,778,3.5,Trainspotting (1996)
322,780,3.0,Independence Day (a.k.a. ID4) (1996)
322,805,3.5,"Time to Kill, A (1996)"
322,858,1.5,"Godfather, The (1972)"
322,912,5.0,Casablanca (1942)
322,913,3.5,"Maltese Falcon, The (1941)"
322,953,4.0,It's a Wonderful Life (1946)
323,1,3.5,Toy Story (1995)
323,2,4.0,Jumanji (1995)
323,17,3.5,Sense and Sensibility (1995)
323,19,2.5,Ace Ventura: When Nature Calls (1995)
323,22,3.0,Copycat (1995)
323,29,3.5,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
323,32,2.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
323,34,2.5,Babe (1995)
323,36,3.5,Dead Man Walking (1995)
323,48,3.5,Pocahontas (1995)
323,50,4.5,"Usual Suspects, The (1995)"
323,60,3.0,"Indian in the Cupboard, The (1995)"
323,62,2.5,Mr. Holland's Opus (1995)
323,105,3.0,"Bridges of Madison County, The (1995)"
323,110,2.0,Braveheart (1995)
323,150,3.5,Apollo 13 (1995)
323,151,3.5,Rob Roy (1995)
323,153,2.0,Batman Forever (1995)
323,158,3.0,Casper (1995)
323,161,4.0,Crimson Tide (1995)
323,172,1.5,Johnny Mnemonic (1995)
323,173,3.0,Judge Dredd (1995)
323,203,3.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
323,208,2.5,Waterworld (1995)
323,230,3.0,Dolores Claiborne (1995)
323,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994)
323,260,4.5,Star Wars: Episode IV - A New Hope (1977)
323,266,2.5,Legends of the Fall (1994)
323,272,3.5,"Madness of King George, The (1994)"
323,273,1.5,Mary Shelley's Frankenstein (Frankenstein) (1994)
323,282,2.0,Nell (1994)
323,296,4.0,Pulp Fiction (1994)
323,300,2.5,Quiz Show (1994)
323,316,2.5,Stargate (1994)
323,318,5.0,"Shawshank Redemption, The (1994)"
323,327,3.0,Tank Girl (1995)
323,329,3.5,Star Trek: Generations (1994)
323,337,3.5,What's Eating Gilbert Grape (1993)
323,342,3.0,Muriel's Wedding (1994)
323,348,3.5,Bullets Over Broadway (1994)
323,356,3.5,Forrest Gump (1994)
323,357,3.5,Four Weddings and a Funeral (1994)
323,364,4.0,"Lion King, The (1994)"
323,367,3.0,"Mask, The (1994)"
323,376,3.0,"River Wild, The (1994)"
323,377,2.5,Speed (1994)
323,410,2.5,Addams Family Values (1993)
323,440,2.5,Dave (1993)
323,454,3.0,"Firm, The (1993)"
323,457,3.5,"Fugitive, The (1993)"
323,474,3.0,In the Line of Fire (1993)
323,475,4.0,In the Name of the Father (1993)
323,480,3.5,Jurassic Park (1993)
323,497,4.0,Much Ado About Nothing (1993)
323,500,3.5,Mrs. Doubtfire (1993)
323,508,3.5,Philadelphia (1993)
323,509,3.5,"Piano, The (1993)"
323,527,4.5,Schindler's List (1993)
323,551,4.0,"Nightmare Before Christmas, The (1993)"
323,562,5.0,Welcome to the Dollhouse (1995)
323,588,4.0,Aladdin (1992)
324,432,2.0,City Slickers II: The Legend of Curly's Gold (1994)
324,608,5.0,Fargo (1996)
324,858,4.0,"Godfather, The (1972)"
325,6,4.0,Heat (1995)
325,19,2.0,Ace Ventura: When Nature Calls (1995)
325,22,3.0,Copycat (1995)
325,29,4.0,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
325,30,4.0,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
325,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
325,58,4.0,"Postman, The (Postino, Il) (1994)"
325,80,4.0,"White Balloon, The (Badkonake sefid) (1995)"
325,104,2.0,Happy Gilmore (1996)
325,111,5.0,Taxi Driver (1976)
325,183,4.0,Mute Witness (1994)
325,190,5.0,Safe (1995)
325,193,3.0,Showgirls (1995)
325,194,5.0,Smoke (1995)
325,223,3.0,Clerks (1994)
325,230,4.0,Dolores Claiborne (1995)
325,233,4.0,Exotica (1994)
325,235,5.0,Ed Wood (1994)
325,262,4.0,"Little Princess, A (1995)"
325,293,3.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
325,296,5.0,Pulp Fiction (1994)
325,300,4.0,Quiz Show (1994)
325,312,2.0,Stuart Saves His Family (1995)
325,318,5.0,"Shawshank Redemption, The (1994)"
325,329,3.0,Star Trek: Generations (1994)
325,347,4.0,Bitter Moon (1992)
325,351,3.0,"Corrina, Corrina (1994)"
325,356,2.0,Forrest Gump (1994)
325,372,3.0,Reality Bites (1994)
325,380,2.0,True Lies (1994)
325,407,2.0,In the Mouth of Madness (1995)
325,466,2.0,Hot Shots! Part Deux (1993)
325,474,3.0,In the Line of Fire (1993)
325,514,4.0,"Ref, The (1994)"
325,522,4.0,Romper Stomper (1992)
325,532,3.0,Serial Mom (1994)
325,541,5.0,Blade Runner (1982)
325,555,4.0,True Romance (1993)
325,587,3.0,Ghost (1990)
325,593,5.0,"Silence of the Lambs, The (1991)"
325,597,2.0,Pretty Woman (1990)
325,599,4.0,"Wild Bunch, The (1969)"
325,736,1.0,Twister (1996)
325,741,3.0,Ghost in the Shell (Kôkaku kidôtai) (1995)
325,799,4.0,"Frighteners, The (1996)"
325,800,4.0,Lone Star (1996)
325,858,5.0,"Godfather, The (1972)"
325,904,5.0,Rear Window (1954)
325,919,4.0,"Wizard of Oz, The (1939)"
325,921,4.0,My Favorite Year (1982)
325,924,5.0,2001: A Space Odyssey (1968)
325,969,5.0,"African Queen, The (1951)"
326,20,3.5,Money Train (1995)
326,47,4.0,Seven (a.k.a. Se7en) (1995)
326,50,2.0,"Usual Suspects, The (1995)"
326,97,3.5,"Hate (Haine, La) (1995)"
326,110,5.0,Braveheart (1995)
326,165,4.0,Die Hard: With a Vengeance (1995)
326,293,4.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
326,296,4.0,Pulp Fiction (1994)
326,318,4.5,"Shawshank Redemption, The (1994)"
326,356,5.0,Forrest Gump (1994)
326,527,4.5,Schindler's List (1993)
326,593,4.5,"Silence of the Lambs, The (1991)"
326,648,3.0,Mission: Impossible (1996)
326,743,0.5,Spy Hard (1996)
327,50,4.5,"Usual Suspects, The (1995)"
327,104,5.0,Happy Gilmore (1996)
327,150,4.5,Apollo 13 (1995)
327,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994)
327,318,4.5,"Shawshank Redemption, The (1994)"
327,356,5.0,Forrest Gump (1994)
327,745,3.5,Wallace & Gromit: A Close Shave (1995)
327,765,3.5,Jack (1996)
327,858,3.5,"Godfather, The (1972)"
327,953,5.0,It's a Wonderful Life (1946)
328,1,5.0,Toy Story (1995)
328,13,3.0,Balto (1995)
328,34,5.0,Babe (1995)
328,39,2.0,Clueless (1995)
328,47,4.5,Seven (a.k.a. Se7en) (1995)
328,50,4.0,"Usual Suspects, The (1995)"
328,110,1.0,Braveheart (1995)
328,111,2.0,Taxi Driver (1976)
328,150,3.0,Apollo 13 (1995)
328,260,5.0,Star Wars: Episode IV - A New Hope (1977)
328,293,3.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
328,296,5.0,Pulp Fiction (1994)
328,317,2.0,"Santa Clause, The (1994)"
328,318,5.0,"Shawshank Redemption, The (1994)"
328,356,3.0,Forrest Gump (1994)
328,364,1.5,"Lion King, The (1994)"
328,457,2.5,"Fugitive, The (1993)"
328,480,2.0,Jurassic Park (1993)
328,527,5.0,Schindler's List (1993)
328,551,2.0,"Nightmare Before Christmas, The (1993)"
328,588,3.5,Aladdin (1992)
328,589,1.0,Terminator 2: Judgment Day (1991)
328,592,2.0,Batman (1989)
328,594,4.0,Snow White and the Seven Dwarfs (1937)
328,595,3.0,Beauty and the Beast (1991)
328,596,4.0,Pinocchio (1940)
328,608,5.0,Fargo (1996)
328,616,4.5,"Aristocats, The (1970)"
328,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
328,858,5.0,"Godfather, The (1972)"
328,899,0.5,Singin' in the Rain (1952)
328,904,3.5,Rear Window (1954)
328,912,1.0,Casablanca (1942)
328,914,4.0,My Fair Lady (1964)
328,919,3.0,"Wizard of Oz, The (1939)"
328,924,4.0,2001: A Space Odyssey (1968)
328,953,5.0,It's a Wonderful Life (1946)
329,50,2.0,"Usual Suspects, The (1995)"
329,318,2.0,"Shawshank Redemption, The (1994)"
329,593,2.0,"Silence of the Lambs, The (1991)"
329,750,3.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
329,778,4.5,Trainspotting (1996)
329,858,2.0,"Godfather, The (1972)"
330,1,4.0,Toy Story (1995)
330,2,1.5,Jumanji (1995)
330,3,3.0,Grumpier Old Men (1995)
330,16,3.5,Casino (1995)
330,25,4.5,Leaving Las Vegas (1995)
330,29,3.0,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
330,32,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
330,34,3.0,Babe (1995)
330,47,3.0,Seven (a.k.a. Se7en) (1995)
330,50,5.0,"Usual Suspects, The (1995)"
330,58,5.0,"Postman, The (Postino, Il) (1994)"
330,62,3.0,Mr. Holland's Opus (1995)
330,104,0.5,Happy Gilmore (1996)
330,110,3.5,Braveheart (1995)
330,111,3.5,Taxi Driver (1976)
330,141,4.0,"Birdcage, The (1996)"
330,150,3.0,Apollo 13 (1995)
330,153,3.0,Batman Forever (1995)
330,173,1.0,Judge Dredd (1995)
330,208,4.0,Waterworld (1995)
330,223,4.5,Clerks (1994)
330,231,4.0,Dumb & Dumber (Dumb and Dumber) (1994)
330,235,1.5,Ed Wood (1994)
330,253,4.5,Interview with the Vampire: The Vampire Chronicles (1994)
330,260,4.0,Star Wars: Episode IV - A New Hope (1977)
330,288,5.0,Natural Born Killers (1994)
330,292,3.0,Outbreak (1995)
330,296,4.0,Pulp Fiction (1994)
330,300,4.0,Quiz Show (1994)
330,316,4.5,Stargate (1994)
330,317,0.5,"Santa Clause, The (1994)"
330,318,4.5,"Shawshank Redemption, The (1994)"
330,327,2.5,Tank Girl (1995)
330,344,0.5,Ace Ventura: Pet Detective (1994)
330,350,4.0,"Client, The (1994)"
330,353,4.0,"Crow, The (1994)"
330,356,5.0,Forrest Gump (1994)
330,364,3.0,"Lion King, The (1994)"
330,367,1.0,"Mask, The (1994)"
330,370,4.0,Naked Gun 33 1/3: The Final Insult (1994)
330,377,0.5,Speed (1994)
330,380,3.0,True Lies (1994)
330,410,2.5,Addams Family Values (1993)
330,435,0.5,Coneheads (1993)
330,454,3.5,"Firm, The (1993)"
330,457,2.5,"Fugitive, The (1993)"
330,466,3.0,Hot Shots! Part Deux (1993)
330,480,2.0,Jurassic Park (1993)
330,481,3.5,Kalifornia (1993)
330,497,4.0,Much Ado About Nothing (1993)
330,500,3.5,Mrs. Doubtfire (1993)
330,509,3.0,"Piano, The (1993)"
330,520,3.0,Robin Hood: Men in Tights (1993)
330,539,2.0,Sleepless in Seattle (1993)
330,541,2.0,Blade Runner (1982)
330,551,5.0,"Nightmare Before Christmas, The (1993)"
330,553,5.0,Tombstone (1993)
330,555,5.0,True Romance (1993)
330,562,4.5,Welcome to the Dollhouse (1995)
330,586,3.5,Home Alone (1990)
330,587,3.5,Ghost (1990)
330,588,3.0,Aladdin (1992)
330,589,3.5,Terminator 2: Judgment Day (1991)
330,590,4.0,Dances with Wolves (1990)
330,592,4.0,Batman (1989)
330,593,5.0,"Silence of the Lambs, The (1991)"
330,594,3.0,Snow White and the Seven Dwarfs (1937)
330,595,2.5,Beauty and the Beast (1991)
330,597,4.0,Pretty Woman (1990)
330,608,4.0,Fargo (1996)
330,648,2.5,Mission: Impossible (1996)
330,736,2.0,Twister (1996)
330,743,3.5,Spy Hard (1996)
330,750,4.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
330,778,4.0,Trainspotting (1996)
330,780,2.5,Independence Day (a.k.a. ID4) (1996)
330,784,2.0,"Cable Guy, The (1996)"
330,788,0.5,"Nutty Professor, The (1996)"
330,802,2.5,Phenomenon (1996)
330,849,2.0,Escape from L.A. (1996)
330,858,4.0,"Godfather, The (1972)"
330,904,3.5,Rear Window (1954)
330,919,4.5,"Wizard of Oz, The (1939)"
330,924,1.5,2001: A Space Odyssey (1968)
331,10,3.0,GoldenEye (1995)
331,34,2.0,Babe (1995)
331,50,5.0,"Usual Suspects, The (1995)"
331,293,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
331,296,5.0,Pulp Fiction (1994)
331,318,5.0,"Shawshank Redemption, The (1994)"
331,593,5.0,"Silence of the Lambs, The (1991)"
331,608,5.0,Fargo (1996)
331,858,5.0,"Godfather, The (1972)"
332,1,4.0,Toy Story (1995)
332,16,3.5,Casino (1995)
332,32,2.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
332,47,4.0,Seven (a.k.a. Se7en) (1995)
332,50,4.0,"Usual Suspects, The (1995)"
332,110,3.5,Braveheart (1995)
332,111,4.0,Taxi Driver (1976)
332,150,3.5,Apollo 13 (1995)
332,208,2.0,Waterworld (1995)
332,288,3.5,Natural Born Killers (1994)
332,293,3.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
332,296,4.0,Pulp Fiction (1994)
332,316,3.0,Stargate (1994)
332,318,4.5,"Shawshank Redemption, The (1994)"
332,356,4.5,Forrest Gump (1994)
332,367,4.0,"Mask, The (1994)"
332,377,3.5,Speed (1994)
332,431,3.5,Carlito's Way (1993)
332,480,3.5,Jurassic Park (1993)
332,527,4.0,Schindler's List (1993)
332,541,5.0,Blade Runner (1982)
332,589,3.5,Terminator 2: Judgment Day (1991)
332,590,4.5,Dances with Wolves (1990)
332,593,4.5,"Silence of the Lambs, The (1991)"
332,608,4.0,Fargo (1996)
332,610,2.5,Heavy Metal (1981)
332,750,4.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
332,780,2.0,Independence Day (a.k.a. ID4) (1996)
332,849,2.0,Escape from L.A. (1996)
332,904,4.5,Rear Window (1954)
332,910,4.5,Some Like It Hot (1959)
332,912,4.5,Casablanca (1942)
332,922,4.5,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
333,337,3.0,What's Eating Gilbert Grape (1993)
333,924,2.0,2001: A Space Odyssey (1968)
334,1,3.5,Toy Story (1995)
334,10,3.5,GoldenEye (1995)
334,47,2.0,Seven (a.k.a. Se7en) (1995)
334,104,3.5,Happy Gilmore (1996)
334,231,3.5,Dumb & Dumber (Dumb and Dumber) (1994)
334,260,4.0,Star Wars: Episode IV - A New Hope (1977)
334,293,3.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
334,296,4.0,Pulp Fiction (1994)
334,316,3.0,Stargate (1994)
334,318,3.5,"Shawshank Redemption, The (1994)"
334,339,3.5,While You Were Sleeping (1995)
334,344,2.0,Ace Ventura: Pet Detective (1994)
334,356,4.0,Forrest Gump (1994)
334,364,4.0,"Lion King, The (1994)"
334,377,3.0,Speed (1994)
334,480,3.0,Jurassic Park (1993)
334,539,3.5,Sleepless in Seattle (1993)
334,553,3.5,Tombstone (1993)
334,586,3.0,Home Alone (1990)
334,589,4.0,Terminator 2: Judgment Day (1991)
334,595,3.5,Beauty and the Beast (1991)
334,597,3.5,Pretty Woman (1990)
334,720,4.0,Wallace & Gromit: The Best of Aardman Animation (1996)
334,733,3.5,"Rock, The (1996)"
334,750,3.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
334,908,3.5,North by Northwest (1959)
335,50,5.0,"Usual Suspects, The (1995)"
335,110,4.0,Braveheart (1995)
335,163,4.0,Desperado (1995)
335,296,5.0,Pulp Fiction (1994)
335,318,5.0,"Shawshank Redemption, The (1994)"
335,333,4.5,Tommy Boy (1995)
335,356,4.0,Forrest Gump (1994)
335,380,4.5,True Lies (1994)
335,435,0.5,Coneheads (1993)
335,466,3.0,Hot Shots! Part Deux (1993)
335,589,5.0,Terminator 2: Judgment Day (1991)
335,592,5.0,Batman (1989)
335,593,3.5,"Silence of the Lambs, The (1991)"
335,762,1.0,Striptease (1996)
335,780,4.5,Independence Day (a.k.a. ID4) (1996)
335,802,3.0,Phenomenon (1996)
335,805,3.0,"Time to Kill, A (1996)"
336,1,4.0,Toy Story (1995)
336,6,4.0,Heat (1995)
336,47,4.5,Seven (a.k.a. Se7en) (1995)
336,50,5.0,"Usual Suspects, The (1995)"
336,70,4.0,From Dusk Till Dawn (1996)
336,110,4.0,Braveheart (1995)
336,150,4.0,Apollo 13 (1995)
336,163,5.0,Desperado (1995)
336,168,4.0,First Knight (1995)
336,186,4.0,Nine Months (1995)
336,293,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
336,296,5.0,Pulp Fiction (1994)
